links
https://myanimelist.net/anime/34577/Nanatsu_no_Taizai__Imashime_no_Fukkatsu
https://myanimelist.net/anime/50265/Spy_x_Family
https://myanimelist.net/anime/42249/Tokyo_Revengers
https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e
https://myanimelist.net/anime/35120/Devilman__Crybaby
https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu
https://myanimelist.net/anime/14227/Tonari_no_Kaibutsu-kun
https://myanimelist.net/anime/47778/Kimetsu_no_Yaiba__Yuukaku-hen
https://myanimelist.net/anime/37349/Goblin_Slayer
https://myanimelist.net/anime/22297/Fate_stay_night__Unlimited_Blade_Works
https://myanimelist.net/anime/31933/JoJo_no_Kimyou_na_Bouken_Part_4__Diamond_wa_Kudakenai
https://myanimelist.net/anime/5680/K-On
https://myanimelist.net/anime/20785/Mahouka_Koukou_no_Rettousei
https://myanimelist.net/anime/26055/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders_2nd_Season
https://myanimelist.net/anime/918/Gintama
https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season
https://myanimelist.net/anime/14513/Magi__The_Labyrinth_of_Magic
https://myanimelist.net/anime/23847/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku
https://myanimelist.net/anime/33255/Saiki_Kusuo_no_%CE%A8-nan
https://myanimelist.net/anime/41587/Boku_no_Hero_Academia_5th_Season
https://myanimelist.net/anime/523/Tonari_no_Totoro
https://myanimelist.net/anime/15583/Date_A_Live
https://myanimelist.net/anime/48583/Shingeki_no_Kyojin__The_Final_Season_Part_2
https://myanimelist.net/anime/223/Dragon_Ball
https://myanimelist.net/anime/30015/ReLIFE
https://myanimelist.net/anime/17895/Golden_Time
https://myanimelist.net/anime/36474/Sword_Art_Online__Alicization
https://myanimelist.net/anime/30240/Prison_School
https://myanimelist.net/anime/22043/Fairy_Tail_2014
https://myanimelist.net/anime/889/Black_Lagoon
https://myanimelist.net/anime/19/Monster
https://myanimelist.net/anime/35073/Overlord_II
https://myanimelist.net/anime/35788/Shokugeki_no_Souma__San_no_Sara
https://myanimelist.net/anime/356/Fate_stay_night
https://myanimelist.net/anime/2025/Darker_than_Black__Kuro_no_Keiyakusha
https://myanimelist.net/anime/37991/JoJo_no_Kimyou_na_Bouken_Part_5__Ougon_no_Kaze
https://myanimelist.net/anime/16592/Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation
https://myanimelist.net/anime/1689/Byousoku_5_Centimeter
https://myanimelist.net/anime/849/Suzumiya_Haruhi_no_Yuuutsu
https://myanimelist.net/anime/20787/Black_Bullet
https://myanimelist.net/anime/23289/Gekkan_Shoujo_Nozaki-kun
https://myanimelist.net/anime/40852/Dr_Stone__Stone_Wars
https://myanimelist.net/anime/27775/Plastic_Memories
https://myanimelist.net/anime/30296/Rakudai_Kishi_no_Cavalry
https://myanimelist.net/anime/35968/Wotaku_ni_Koi_wa_Muzukashii
https://myanimelist.net/anime/2251/Baccano
https://myanimelist.net/anime/15451/High_School_DxD_New
https://myanimelist.net/anime/777/Hellsing_Ultimate
https://myanimelist.net/anime/40839/Kanojo_Okarishimasu
https://myanimelist.net/anime/38826/Tenki_no_Ko
https://myanimelist.net/anime/21995/Ao_Haru_Ride
https://myanimelist.net/anime/6045/Kimi_ni_Todoke
https://myanimelist.net/anime/39617/Yakusoku_no_Neverland_2nd_Season
https://myanimelist.net/anime/32/Neon_Genesis_Evangelion__The_End_of_Evangelion
https://myanimelist.net/anime/38101/5-toubun_no_Hanayome
https://myanimelist.net/anime/10165/Nichijou
https://myanimelist.net/anime/32615/Youjo_Senki
https://myanimelist.net/anime/32995/Yuri_on_Ice
https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome
https://myanimelist.net/anime/36098/Kimi_no_Suizou_wo_Tabetai
https://myanimelist.net/anime/38883/Haikyuu_To_the_Top
https://myanimelist.net/anime/14345/Btooom
https://myanimelist.net/anime/40221/Kami_no_Tou
https://myanimelist.net/anime/24439/Kekkai_Sensen
https://myanimelist.net/anime/33674/No_Game_No_Life__Zero
https://myanimelist.net/anime/41353/The_God_of_High_School
https://myanimelist.net/anime/28701/Fate_stay_night__Unlimited_Blade_Works_2nd_Season
https://myanimelist.net/anime/30484/Steins_Gate_0
https://myanimelist.net/anime/18115/Magi__The_Kingdom_of_Magic
https://myanimelist.net/anime/37675/Overlord_III
https://myanimelist.net/anime/11887/Kokoro_Connect
https://myanimelist.net/anime/16782/Kotonoha_no_Niwa
https://myanimelist.net/anime/16894/Kuroko_no_Basket_2nd_Season
https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season
https://myanimelist.net/anime/25157/Trinity_Seven
https://myanimelist.net/anime/25013/Akatsuki_no_Yona
https://myanimelist.net/anime/33487/Masamune-kun_no_Revenge
https://myanimelist.net/anime/1195/Zero_no_Tsukaima
https://myanimelist.net/anime/37799/Tokyo_Ghoul_re_2nd_Season
https://myanimelist.net/anime/10719/Boku_wa_Tomodachi_ga_Sukunai
https://myanimelist.net/anime/457/Mushishi
https://myanimelist.net/anime/4654/Toaru_Majutsu_no_Index
https://myanimelist.net/anime/2966/Ookami_to_Koushinryou
https://myanimelist.net/anime/39195/Beastars
https://myanimelist.net/anime/48736/Sono_Bisque_Doll_wa_Koi_wo_Suru
https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou
https://myanimelist.net/anime/934/Higurashi_no_Naku_Koro_ni
https://myanimelist.net/anime/12355/Ookami_Kodomo_no_Ame_to_Yuki
https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e
https://myanimelist.net/anime/47/Akira
https://myanimelist.net/anime/227/FLCL
https://myanimelist.net/anime/18507/Free
https://myanimelist.net/anime/32729/Orange
https://myanimelist.net/anime/245/Great_Teacher_Onizuka
https://myanimelist.net/anime/28623/Koutetsujou_no_Kabaneri
https://myanimelist.net/anime/36649/Banana_Fish
https://myanimelist.net/anime/2236/Toki_wo_Kakeru_Shoujo
https://myanimelist.net/anime/30694/Dragon_Ball_Super
https://myanimelist.net/anime/24703/High_School_DxD_BorN
https://myanimelist.net/anime/42203/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season_Part_2
https://myanimelist.net/anime/28907/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri
https://myanimelist.net/anime/13125/Shinsekai_yori
https://myanimelist.net/anime/32867/Bungou_Stray_Dogs_2nd_Season
https://myanimelist.net/anime/29786/Shimoneta_to_Iu_Gainen_ga_Sonzai_Shinai_Taikutsu_na_Sekai
https://myanimelist.net/anime/249/InuYasha
https://myanimelist.net/anime/28677/Yamada-kun_to_7-nin_no_Majo
https://myanimelist.net/anime/14467/K
https://myanimelist.net/anime/37347/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II
https://myanimelist.net/anime/28927/Owari_no_Seraph__Nagoya_Kessen-hen
https://myanimelist.net/anime/41025/Fumetsu_no_Anata_e
https://myanimelist.net/anime/32542/Sakamoto_Desu_ga
https://myanimelist.net/anime/38680/Fruits_Basket_1st_Season
https://myanimelist.net/anime/48926/Komi-san_wa_Comyushou_desu
https://myanimelist.net/anime/33506/Ao_no_Exorcist__Kyoto_Fujouou-hen
https://myanimelist.net/anime/37086/Kakegurui%C3%97%C3%97
https://myanimelist.net/anime/11597/Nisemonogatari
https://myanimelist.net/anime/30307/Monster_Musume_no_Iru_Nichijou
https://myanimelist.net/anime/24415/Kuroko_no_Basket_3rd_Season
https://myanimelist.net/anime/40776/Haikyuu_To_the_Top_Part_2
https://myanimelist.net/anime/18671/Chuunibyou_demo_Koi_ga_Shitai_Ren
https://myanimelist.net/anime/31798/Kiznaiver
https://myanimelist.net/anime/11759/Accel_World
https://myanimelist.net/anime/6/Trigun
https://myanimelist.net/anime/42361/Ijiranaide_Nagatoro-san
https://myanimelist.net/anime/1210/NHK_ni_Youkoso
https://myanimelist.net/anime/37105/Grand_Blue
https://myanimelist.net/anime/31859/Hai_to_Gensou_no_Grimgar
https://myanimelist.net/anime/36896/Boku_no_Hero_Academia_the_Movie_1__Futari_no_Hero
https://myanimelist.net/anime/31765/Sword_Art_Online_Movie__Ordinal_Scale
https://myanimelist.net/anime/38040/Kono_Subarashii_Sekai_ni_Shukufuku_wo_Movie__Kurenai_Densetsu
https://myanimelist.net/anime/32901/Eromanga-sensei
https://myanimelist.net/anime/270/Hellsing
https://myanimelist.net/anime/339/Serial_Experiments_Lain
https://myanimelist.net/anime/31722/Nanatsu_no_Taizai__Seisen_no_Shirushi
https://myanimelist.net/anime/39597/Sword_Art_Online__Alicization_-_War_of_Underworld
https://myanimelist.net/anime/34902/Tsurezure_Children
https://myanimelist.net/anime/37982/Domestic_na_Kanojo
https://myanimelist.net/anime/43299/Wonder_Egg_Priority
https://myanimelist.net/anime/36949/Shokugeki_no_Souma__San_no_Sara_-_Tootsuki_Ressha-hen
https://myanimelist.net/anime/1482/DGray-man
https://myanimelist.net/anime/8769/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai
https://myanimelist.net/anime/39701/Nanatsu_no_Taizai__Kamigami_no_Gekirin
https://myanimelist.net/anime/32951/Rokudenashi_Majutsu_Koushi_to_Akashic_Records
https://myanimelist.net/anime/45576/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Part_2
https://myanimelist.net/anime/11633/Blood_Lad
https://myanimelist.net/anime/32998/91_Days
https://myanimelist.net/anime/27787/Nisekoi_
https://myanimelist.net/anime/43608/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic
https://myanimelist.net/anime/2993/Rosario_to_Vampire
https://myanimelist.net/anime/40496/Maou_Gakuin_no_Futekigousha__Shijou_Saikyou_no_Maou_no_Shiso_Tensei_shite_Shison-tachi_no_Gakkou_e_Kayou
https://myanimelist.net/anime/28825/Himouto_Umaru-chan
https://myanimelist.net/anime/37210/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu
https://myanimelist.net/anime/40956/Enen_no_Shouboutai__Ni_no_Shou
https://myanimelist.net/anime/7791/K-On
https://myanimelist.net/anime/1818/Claymore
https://myanimelist.net/anime/39547/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan
https://myanimelist.net/anime/17074/Monogatari_Series__Second_Season
https://myanimelist.net/anime/31646/3-gatsu_no_Lion
https://myanimelist.net/anime/32949/Kuzu_no_Honkai
https://myanimelist.net/anime/2476/School_Days
https://myanimelist.net/anime/23233/Shinmai_Maou_no_Testament
https://myanimelist.net/anime/392/Yuu%E2%98%86Yuu%E2%98%86Hakusho
https://myanimelist.net/anime/41389/Tonikaku_Kawaii
https://myanimelist.net/anime/22789/Barakamon
https://myanimelist.net/anime/28297/Ore_Monogatari
https://myanimelist.net/anime/1887/Lucky%E2%98%86Star
https://myanimelist.net/anime/38329/Seishun_Buta_Yarou_wa_Yumemiru_Shoujo_no_Yume_wo_Minai
https://myanimelist.net/anime/30544/Gakusen_Toshi_Asterisk
https://myanimelist.net/anime/23281/Psycho-Pass_2
https://myanimelist.net/anime/30123/Akagami_no_Shirayuki-hime
https://myanimelist.net/anime/16742/Watashi_ga_Motenai_no_wa_Dou_Kangaetemo_Omaera_ga_Warui
https://myanimelist.net/anime/34618/Blend_S
https://myanimelist.net/anime/22147/Amagi_Brilliant_Park
https://myanimelist.net/anime/14289/Sukitte_Ii_na_yo
https://myanimelist.net/anime/40356/Tate_no_Yuusha_no_Nariagari_Season_2
https://myanimelist.net/anime/6347/Baka_to_Test_to_Shoukanjuu
https://myanimelist.net/anime/23277/Saenai_Heroine_no_Sodatekata
https://myanimelist.net/anime/18277/Strike_the_Blood
https://myanimelist.net/anime/9041/IS__Infinite_Stratos
